unicode,Cust_IMID,cust_id
30090646,28737,23243
30090647,28737,23243
30090650,28737,23243
30090651,28737,23243
30090655,12749,6887
30090656,28737,23243
30090657,28737,23243
30090674,12749,6887
30090680,31862,25949
30090682,12749,6887
30090729,28627,24439
30090734,28627,24439
30090735,28627,24439
30090737,27069,20606
30090756,28737,23243
30090757,28737,23243
30090758,28737,23243
30090759,28737,23243
30090760,28737,23243
30090763,28737,23243
30090765,12749,6887
30090766,28737,23243
30090770,28737,23243
30090772,28737,23243
30090773,28737,23243
30090774,25016,17773
30090776,12749,6887
30090780,12749,6887
30090782,12749,6887
30090796,20134,19966
30090828,22213,14552
30090839,12749,6887
30090846,12749,6887
30090847,21113,13233
30090848,12749,6887
30090868,30246,26214
30090882,12749,6887
30090889,12749,6887
30090891,28737,23243
30090893,27810,21303
30090905,28737,23243
30090921,12749,6887
30090923,12749,6887
30090926,28737,23243
30090932,12749,6887
30090933,12749,6887
30090936,12749,6887
30090945,12749,6887
30090954,28737,23243
30090958,28737,23243
30090960,31002,24771
30090962,28737,23243
30090964,26457,19898
30090966,12749,6887
30090968,12749,6887
30090969,26261,19346
30090970,12749,6887
30090971,12749,6887
30090972,12749,6887
30090974,12749,6887
30090975,12749,6887
30090977,13900,8046
30090978,12749,6887
30090981,12749,6887
30090982,13900,8046
30090986,26261,19346
30090989,28737,23243
30090990,28737,23243
30090997,140,1325
30091007,29989,24629
30091012,29989,24629
30091050,12749,6887
30091057,20444,12627
30091061,25556,18342
30091063,25556,18342
30091065,25556,18342
30091066,25556,18342
30091072,21113,13233
30091086,22213,14552
30091088,11759,23311
30091088,11759,23311
30091093,11759,23311
30091093,11759,23311
30091102,12749,6887
30091119,12749,6887
30091136,12749,6887
30091137,12749,6887
30091152,24850,17651
30091156,26390,19364
30091159,11759,23311
30091159,11759,23311
30091163,12749,6887
30091164,12749,6887
30091165,22985,15044
30091182,1817,647
30091187,29989,24629
30091193,12749,6887
30091195,20391,26042
30091203,27999,21332
30091214,32305,26480
30091225,32305,26480
30091227,29989,24629
30091253,25556,18342
30091265,30079,23745
30091265,30079,23745
30091268,22748,16698
30091274,25556,18342
30091285,25556,18342
30091287,22748,16698
30091304,31176,25456
30091327,12749,6887
30091346,12749,6887
30091348,12749,6887
30091350,12749,6887
30091351,12749,6887
30091353,12749,6887
30091360,12749,6887
30091362,12749,6887
30091363,12749,6887
30091379,13900,8046
30091380,16222,8481
30091399,32378,26591
30091413,32378,26591
30091415,22213,14552
30091429,30079,23745
30091430,28737,23243
30091436,22213,14552
30091437,22213,14552
30091453,12749,6887
30091457,28737,23243
30091469,12749,6887
30091474,29658,23379
30091494,12749,6887
30091499,22213,14552
30091510,22213,14552
30091514,22213,14552
30091516,25556,18342
30091523,25556,18342
30091528,22748,16698
30091534,19516,11383
30091539,14929,25019
30091540,28576,22096
30091571,30079,23745
30091593,22748,16698
30091595,30079,23745
30091595,30079,23745
30091597,22748,16698
30091606,22748,16698
30091608,30079,23745
30091618,22748,16698
30091653,22213,14552
30091717,24807,26335
30091724,26390,19364
30091741,24807,26335
30091745,23926,16788
30091746,21660,18823
30091749,21660,18823
30091752,21660,18823
30091758,12749,6887
30091764,21660,18823
30091788,12749,6887
30091796,26889,23244
30091797,21660,18823
30091801,12749,6887
30091802,12749,6887
30091804,12749,6887
30091806,21660,18823
30091807,28779,22280
30091811,20727,12798
30091818,24807,26335
30091837,22213,14552
30091848,19949,11788
30091854,22213,14552
30091855,22748,16698
30091863,25556,18342
30091865,26390,19364
30091874,23926,16788
30091887,11607,7500
30091916,28737,23243
30091917,28737,23243
30091918,28737,23243
30091919,28737,23243
30091921,28737,23243
30091922,28737,23243
30091925,28737,23243
30091926,28737,23243
30091930,28737,23243
30091931,28737,23243
30091938,28737,23243
30091939,26390,19364
30091941,28737,23243
30091945,64,1296
30091954,28737,23243
30091959,28737,23243
30091967,16578,8815
30091974,31573,26385
30091995,22213,14552
30092031,31573,26385
30092039,16143,11730
30092040,31573,26385
30092052,31573,26385
30092056,31573,26385
30092076,13532,6958
30092096,17141,9148
30092097,31573,26385
30092103,31573,26385
30092104,16512,16098
30092108,31573,26385
30092147,15013,7733
30092160,32468,26718
30092162,18971,13284
30092184,31573,26385
30092185,17141,9148
30092204,19767,24751
30092208,23096,15199
30092209,23096,15199
30092215,17944,9833
30092221,17108,9297
30092223,17108,9297
30092227,11429,6495
30092231,27954,22952
30092243,20638,12607
30092254,32492,26748
30092266,31522,25432
30092275,28812,25746
30092276,31573,26385
30092277,31522,25432
30092278,23572,16495
30092301,31522,25432
30092311,31573,26385
30092314,17944,9833
30092353,13846,8645
30092355,11607,7500
30092363,23096,15199
30092380,11429,6495
30092388,17388,9313
30092423,26713,21349
30092425,11759,23311
30092425,11759,23311
30092446,22748,16698
30092474,32527,26801
30092490,26390,19364
30092507,29672,23406
30092512,25556,18342
30092513,23500,15611
30092517,32279,26564
30092534,22748,16698
30092560,25896,18690
30092562,22748,16698
30092600,25556,18342
30092608,25556,18342
30092696,12794,24728
30092709,22179,14529
30092719,30079,23745
30092721,12794,24728
30092728,21983,14287
30092736,31755,26809
30092737,30246,26214
30092740,31755,26809
30092742,31755,26809
30092744,11388,6419
30092746,31755,26809
30092747,31755,26809
30092749,13195,7488
30092751,29989,24629
30092755,31755,26809
30092762,31359,25229
30092769,24850,17651
30092773,12749,6887
30092775,12749,6887
30092805,29577,23279
30092810,12749,6887
30092814,24850,17651
30092816,12749,6887
30092823,32470,26721
30092826,12749,6887
30092835,26645,27286
30092858,11388,6419
30092860,30246,26214
30092890,23861,17173
30092895,30014,23660
30092895,30014,23660
30092903,32527,26801
30092909,22748,16698
30093006,11759,23311
30093091,32411,26603
30093093,33053,27343
30093099,29730,24010
30093100,11759,23311
30093100,11759,23311
30093104,31862,25949
30093117,31862,25949
30093127,15107,8853
30093138,29730,24010
30093145,19322,18826
30093151,13387,6978
30093152,32590,26853
30093152,32590,26853
30093185,28627,24439
30093189,22876,15184
30093190,11759,23311
30093195,24850,17651
30093201,11388,6419
30093211,24850,17651
30093216,12749,6887
30093228,21113,13233
30093238,24850,17651
30093242,20391,26042
30093278,31176,25456
30093288,21983,14287
30093313,32378,26591
30093332,24595,20216
30093345,19203,11041
30093351,17141,9148
30093370,11607,7500
30093371,19029,23899
30093374,11759,23311
30093374,11759,23311
30093376,6350,3964
30093384,32462,26738
30093399,26138,18953
30093403,26138,18953
30093405,22748,16698
30093406,16958,12069
30093409,16958,12069
30093410,16958,12069
30093433,26373,19621
30093525,18024,9888
30093554,31522,25432
30093557,31522,25432
30093561,17758,9624
30093582,13543,7253
30093582,13543,7253
30093618,31573,26385
30093623,31573,26385
30093624,32756,26991
30093625,31573,26385
30093626,31573,26385
30093628,31573,26385
30093629,31573,26385
30093667,31573,26385
30093672,31573,26385
30093673,31573,26385
30093677,31573,26385
30093688,31573,26385
30093694,13543,7253
30093694,13543,7253
30093753,16107,18414
30093758,13543,7253
30093758,13543,7253
30093761,17758,9624
30093786,14470,15593
30093800,13543,7253
30093800,13543,7253
30093822,16107,18414
30093823,31573,26385
30093844,25884,18786
30093850,16711,9058
30093912,31573,26385
30093917,31573,26385
30093918,31573,26385
30093924,31573,26385
30093927,23300,15978
30093935,19672,15656
30093937,18971,13284
30093957,31522,25432
30093987,19015,10824
30093987,19015,10824
30093988,19672,15656
30093993,19672,15656
30094021,11437,6112
30094022,11437,6112
30094023,11437,6112
30094043,32219,26375
30094104,18965,10788
30094109,17759,9667
30094132,17759,9667
30094168,24302,17089
30094210,18971,13284
30094211,31897,25896
30094212,32678,26931
30094226,31573,26385
30094236,32595,26856
30094240,19015,10824
30094240,19015,10824
30094270,27999,21332
30094282,25378,18132
30094307,30246,26214
30094320,26889,23244
30094331,30246,26214
30094335,32367,26979
30094341,30246,26214
30094346,30246,26214
30094348,11889,6191
30094352,32367,26979
30094354,32367,26979
30094358,30246,26214
30094365,28073,25761
30094380,31161,24957
30094428,14772,12014
30094440,13900,8046
30094441,13900,8046
30094443,13900,8046
30094446,13900,8046
30094460,28695,22824
30094462,30661,24406
30094463,33053,27343
30094466,28695,22824
30094473,11759,23311
30094473,11759,23311
30094482,28695,22824
30094485,8826,5114
30094487,12333,6675
30094500,11388,6419
30094504,11759,23311
30094510,31755,26809
30094519,11759,23311
30094519,11759,23311
30094526,31002,24771
30094541,22179,14529
30094546,22179,14529
30094564,28695,22824
30094576,32677,27109
30094593,22179,14529
30094595,11759,23311
30094600,32561,26869
30094604,28695,22824
30094608,26713,21349
30094616,28695,22824
30094618,26138,18953
30094620,28695,22824
30094623,28695,22824
30094624,32671,26920
30094627,28695,22824
30094638,28695,22824
30094639,28695,22824
30094642,28695,22824
30094644,27956,21892
30094645,28695,22824
30094649,27956,21892
30094650,12333,6675
30094653,28695,22824
30094655,28695,22824
30094662,32561,26869
30094667,11759,23311
30094667,11759,23311
30094672,32561,26869
30094673,22179,14529
30094681,11759,23311
30094681,11759,23311
30094684,31780,26058
30094713,28695,22824
30094730,26645,27286
30094733,32886,27245
30094741,28695,22824
30094742,28695,22824
30094744,28695,22824
30094746,31780,26058
30094748,28695,22824
30094754,28695,22824
30094757,17054,9770
30094758,28695,22824
30094759,28695,22824
30094763,28695,22824
30094768,17755,25262
30094769,11759,23311
30094769,11759,23311
30094775,29730,24010
30094776,11759,23311
30094776,11759,23311
30094784,11759,23311
30094784,11759,23311
30094786,33133,27444
30094791,11543,6030
30094794,11543,6030
30094799,29730,24010
30094804,11759,23311
30094804,11759,23311
30094806,29730,24010
30094808,28489,21997
30094820,11607,7500
30094824,12886,6659
30094838,28695,22824
30094854,13900,8046
30094863,31755,26809
30094864,28073,25761
30094865,11388,6419
30094875,30924,24684
30094876,11388,6419
30094879,30924,24684
30094891,10699,5678
30094893,10699,5678
30094898,13900,8046
30094906,18505,11908
30094913,28695,22824
30094920,11759,23311
30094927,31780,26058
30094941,28695,22824
30094944,11759,23311
30094944,11759,23311
30094958,32561,26869
30094962,11759,23311
30094962,11759,23311
30094969,28695,22824
30094970,28695,22824
30094974,15656,8219
30094981,28695,22824
30094988,32367,26979
30094989,26144,18964
30094995,30246,26214
30094997,11759,23311
30094997,11759,23311
30095001,13333,6912
30095002,328,1425
30095005,13333,6912
30095006,328,1425
30095007,31119,25000
30095010,13333,6912
30095014,24314,17098
30095024,32645,26997
30095027,32645,26997
30095030,32645,26997
30095033,4964,3339
30095035,4964,3339
30095037,18375,10208
30095038,18375,10208
30095040,33072,27370
30095041,18375,10208
30095042,18375,10208
30095043,4964,3339
30095044,32757,26994
30095054,11759,23311
30095054,11759,23311
30095059,25728,18526
30095062,26713,21349
30095067,11759,23311
30095067,11759,23311
30095076,26138,18953
30095079,11759,23311
30095079,11759,23311
30095080,32671,26920
30095089,32588,26910
30095093,11759,23311
30095093,11759,23311
30095104,11759,23311
30095106,32588,26910
30095111,32588,26910
30095117,32588,26910
30095138,12477,6538
30095141,27314,23213
30095148,12177,6770
30095149,13195,7488
30095158,12477,6538
30095160,31780,26058
30095172,15864,13579
30095175,11759,23311
30095179,33179,27608
30095187,17765,9689
30095200,17304,12480
30095214,18073,13181
30095223,16382,20170
30095230,26570,27102
30095241,24657,17436
30095242,32749,27214
30095243,32843,27129
30095251,32749,27214
30095259,32517,27119
30095267,20582,18638
30095278,21660,18823
30095281,32517,27119
30095284,7112,27237
30095285,7112,27237
30095286,32517,27119
30095287,20691,20110
30095291,20691,20110
30095328,19201,11040
30095371,11607,7500
30095372,33053,27343
30095375,7112,27237
30095396,28695,22824
30095397,28695,22824
30095402,20134,19966
30095403,28695,22824
30095404,11759,23311
30095406,14156,7246
30095411,33202,27572
30095413,28695,22824
30095415,29584,23307
30095421,28695,22824
30095422,28695,22824
30095424,28695,22824
30095425,28695,22824
30095428,11759,23311
30095437,12333,6675
30095458,28695,22824
30095469,28695,22824
30095473,28695,22824
30095476,28695,22824
30095477,28695,22824
30095479,10699,5678
30095480,28695,22824
30095482,11759,23311
30095482,11759,23311
30095484,28695,22824
30095486,28695,22824
30095490,33202,27572
30095492,7112,27237
30095494,28695,22824
30095495,28695,22824
30095496,28695,22824
30095497,28695,22824
30095523,22179,14529
30095526,32749,27214
30095528,32749,27214
30095532,32749,27214
30095536,12477,6538
30095543,28706,22636
30095555,30836,24579
30095556,32749,27214
30095561,20391,26042
30095565,32830,27406
30095566,32749,27214
30095572,29343,28318
30095573,29343,28318
30095589,6868,5411
30095629,19201,11040
30095651,28737,23243
30095652,32309,27039
30095680,25936,19010
30095686,29730,24010
30095689,12333,6675
30095691,26518,19623
30095693,25556,18342
30095696,32986,27377
30095698,25556,18342
30095700,26145,24180
30095713,32749,27214
30095720,32874,27137
30095728,22179,14529
30095733,32749,27214
30095735,32749,27214
30095738,22179,14529
30095739,32843,27129
30095745,32843,27129
30095752,32749,27214
30095757,32677,27109
30095758,32749,27214
30095763,32677,27109
30095768,32677,27109
30095770,32749,27214
30095771,32677,27109
30095776,20391,26042
30095783,13456,6931
30095785,32677,27109
30095790,22179,14529
30095793,32749,27214
30095794,32677,27109
30095795,32677,27109
30095802,32830,27406
30095805,32749,27214
30095809,32749,27214
30095817,32843,27129
30095818,32749,27214
30095820,28706,22636
30095824,32749,27214
30095859,8826,5114
30095865,20391,26042
30095929,20391,26042
30095958,18777,10610
30095960,33117,27421
30095961,20820,17020
30095962,18505,11908
30096046,32805,27059
30096047,32805,27059
30096048,32805,27059
30096050,34741,29594
30096058,18462,10415
30096059,12727,6597
30096062,19050,21496
30096064,12727,6597
30096069,12727,6597
30096072,24004,16543
30096072,24004,16543
30096073,12727,6597
30096076,24314,17098
30096078,24004,16543
30096079,12727,6597
30096079,12727,6597
30096085,32642,26894
30096087,33615,28315
30096100,31119,25000
30096107,5316,3475
30096112,11335,9136
30096116,24314,17098
30096120,4964,3339
30096127,32219,26375
30096128,4964,3339
30096130,32219,26375
30096132,19275,11113
30096140,19275,11113
30096146,27565,20948
30096147,27906,21263
30096164,17755,25262
30096196,31119,25000
30096204,15843,10881
30096209,28695,22824
30096211,28062,21393
30096213,13844,7142
30096214,28907,22534
30096228,15963,9572
30096228,15963,9572
30096231,28695,22824
30096233,13844,7142
30096234,13844,7142
30096235,13844,7142
30096238,27999,21332
30096249,12177,6770
30096255,19015,10824
30096261,27396,20630
30096263,18977,11056
30096265,27999,21332
30096276,31879,25863
30096278,16981,25326
30096280,31866,25850
30096285,13846,8645
30096287,18462,10415
30096290,25992,18793
30096293,11417,6531
30096294,11212,5952
30096295,16711,9058
30096296,11417,6531
30096297,11417,6531
30096298,33377,28270
30096299,11212,5952
30096307,26713,21349
30096312,29730,24010
30096318,26713,21349
30096319,17755,25262
30096320,25556,18342
30096324,22102,16193
30096335,20582,18638
30096340,21660,18823
30096344,21660,18823
30096350,32749,27214
30096358,32517,27119
30096363,26518,19623
30096368,32677,27109
30096371,32517,27119
30096372,32830,27406
30096388,32749,27214
30096419,25556,18342
30096429,25086,17860
30096496,13496,13649
30096504,30981,24870
30096510,15656,8219
30096514,26436,19766
30096521,12177,6770
30096530,28556,22057
30096534,27314,23213
30096535,22179,14529
30096538,7112,27237
30096544,12477,6538
30096545,33812,28834
30096549,676,469
30096550,676,469
30096551,12477,6538
30096554,26645,27286
30096555,18505,11908
30096570,19201,11040
30096590,26713,21349
30096605,24067,16663
30096644,11946,6221
30096657,11946,6221
30096678,15864,13579
30096680,15864,13579
30096682,20391,26042
